81fab349ae9080fd0172583b7fd5ea36806e95ffa434909d2ccc6527dde34ee6	EOS R6	5568	3708	5496	3670	38	72	b4b4b4b4	512	0	0	0	0	16383	b550f372b09f2409e72f67b1f06a7ac7c5d99b7a3c2ecee8dfaa0a058e645077	0.22.2-Release
b87079049afda620c88717e4b895bc80646428b41795f43f10ac0cc06ad0d496	EOS R7	7128	4732	6984	4660	72	144	b4b4b4b4	511	0	0	0	0	16383	4eba0057854928c5811e49cdbe8071cdb117c3b93ec066cc97d7773ac361a7fe	0.22.2-Release
c1dac426c6e3cba0409e13ab65e22639d6831792685dda2de39b4e50a68531f8	EOS R8	6188	4120	6022	4024	96	154	b4b4b4b4	511	1	1	0	1	16383	80f25645cc938e55be47f5140b078101ab4925c1748fc7631f662dc3b8d090f4	0.22.2-Release
dcbd0f6f9929de2e2331b0fd10a9d01e7cfd04c5a5e4038456de1647d714cdf2	EOS RP	6384	4224	6264	4180	44	120	b4b4b4b4	512	0	0	0	0	16383	c3457fa149e33fd88dc1bef76dcafbfe39b4244d984bf877549af3dc63e54e3e	0.22.2-Release
08ae87dd40cf051d2073d0eb2309548297ce8780e0d956bd766fe36dc561d7d1	EOS R	4352	2850	4208	2804	46	144	b4b4b4b4	509	0	0	0	1	16383	3b534088437d03824de227de873e956d4db3a4db6352dd51e48a843c9e531c63	0.22.2-Release
6f26a2e4ea5a3e3b859662c9b01da6b24731413835aa601065bff1d7f30c6092	EOS 250D	6288	4056	6024	4020	36	264	b4b4b4b4	511	0	0	0	0	16383	0a88fad1b27244a40aaaab1ad27b4b9a50d6c49e6ad6378bc787992abb159852	0.22.2-Release
71b2f703c09be153e48ff0075772f19ea0a2c2e81acc08d11e0a979ba79f07ce	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	7b7dada913c3821b8f51455a2245d5f4225053bd24b5066cbd55c016307e6282	0.22.2-Release
7d1160f4c7159dd30daae7a99a575d0c37dc11493aa6c796e1ff9e504c2bdd8f	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	c3c68d8a69d395cb17d21d08f651c01d86e3ee18f32218824b4e2e93153427fa	0.22.2-Release
16d7b944344004c866bf2f84c5673969e76adfe16e5fb4388da48c72bdd58058	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	2db993430d67ea4bec0c65d6dd04d1746e269910efb03cc7afa8af4570db13b0	0.22.2-Release
53eec9eecf1a7270b06750efe73f90712d5649ab50e41a7310d37c3097689e54	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	b056368db9594576ddc5abf21c69a7ca7b3fbf2c77b820d5e8a1fa6dab8ec233	0.22.2-Release
